Iteracion,Temperatura
1361,7.780111624813306
1362,7.769491474058105
1363,7.758885820215995
1364,7.7482946434981335
1365,7.737717924142691
1366,7.727155642414814
1367,7.716607778606585
1368,7.706074313036993
1369,7.695555226051888
1370,7.685050498023952
1371,7.674560109352658
1372,7.664084040464234
1373,7.653622271811626
1374,7.643174783874465
1375,7.632741557159027
1376,7.622322572198196
1377,7.611917809551431
1378,7.601527249804729
1379,7.5911508735705855
1380,7.580788661487963
1381,7.570440594222251
1382,7.5601066524652305
1383,7.549786816935042
1384,7.539481068376145
1385,7.529189387559283
1386,7.518911755281448
1387,7.508648152365846
1388,7.49839855966186
1389,7.488162958045013
1390,7.477941328416935
1391,7.467733651705324
1392,7.457539908863916
1393,7.447360080872443
1394,7.437194148736601
1395,7.427042093488014
1396,7.416903896184198
1397,7.406779537908529
1398,7.396668999770201
1399,7.386572262904196
1400,7.37648930847125
1401,7.366420117657812
1402,7.356364671676014
1403,7.346322951763633
1404,7.336294939184058
1405,7.3262806152262545
1406,7.316279961204729
1407,7.306292958459493
1408,7.296319588356032
1409,7.2863598322852665
1410,7.27641367166352
1411,7.266481087932483
1412,7.25656206255918
1413,7.246656577035931
1414,7.236764612880322
1415,7.226886151635167
1416,7.217021174868477
1417,7.207169664173421
1418,7.197331601168294
1419,7.187506967496485
1420,7.177695744826437
1421,7.167897914851619
1422,7.158113459290489
1423,7.14834235988646
1424,7.1385845984078635
1425,7.128840156647921
1426,7.119109016424705
1427,7.109391159581108
1428,7.099686567984808
1429,7.089995223528232
1430,7.080317108128528
1431,7.0706522037275255
1432,7.061000492291704
1433,7.051361955812161
1434,7.041736576304575
1435,7.032124335809175
1436,7.022525216390704
1437,7.0129392001383914
1438,7.0033662691659115
1439,6.993806405611355
1440,6.984259591637197
1441,6.974725809430258
1442,6.965205041201677
1443,6.9556972691868735
1444,6.946202475645518
1445,6.936720642861496
1446,6.927251753142877
1447,6.917795788821881
1448,6.908352732254842
1449,6.8989225658221836
1450,6.8895052719283765
1451,6.880100833001912
1452,6.870709231495267
1453,6.86133044988487
1454,6.8519644706710725
1455,6.842611276378111
1456,6.833270849554079
1457,6.823943172770891
1458,6.814628228624252
1459,6.8053259997336255
1460,6.7960364687422
1461,6.786759618316855
1462,6.777495431148131
1463,6.768243889950198
1464,6.759004977460821
1465,6.749778676441327
1466,6.740564969676578
1467,6.731363839974932
1468,6.722175270168216
1469,6.712999243111691
1470,6.703835741684022
1471,6.694684748787247
1472,6.68554624734674
1473,6.676420220311184
1474,6.667306650652538
1475,6.658205521366005
1476,6.64911681547
1477,6.640040516006119
1478,6.630976606039105
1479,6.62192506865682
1480,6.612885886970211
1481,6.603859044113282
1482,6.594844523243054
1483,6.5858423075395445
1484,6.576852380205728
1485,6.56787472446751
1486,6.55890932357369
1487,6.549956160795937
1488,6.541015219428752
1489,6.532086482789442
1490,6.523169934218084
1491,6.514265557077499
1492,6.505373334753216
1493,6.496493250653446
1494,6.4876252882090455
1495,6.478769430873491
1496,6.469925662122845
1497,6.461093965455725
1498,6.452274324393274
1499,6.443466722479129
1500,6.434671143279391
1501,6.425887570382594
1502,6.417115987399673
1503,6.408356377963937
1504,6.399608725731034
1505,6.390873014378925
1506,6.382149227607847
1507,6.373437349140293
1508,6.364737362720969
1509,6.356049252116774
1510,6.347373001116766
1511,6.33870859353213
1512,6.330056013196148
1513,6.321415243964174
1514,6.312786269713598
1515,6.304169074343817
1516,6.295563641776208
1517,6.286969955954094
1518,6.278388000842717
1519,6.2698177604292065
1520,6.261259218722552
1521,6.252712359753569
1522,6.244177167574873
1523,6.235653626260847
1524,6.227141719907615
1525,6.218641432633008
1526,6.210152748576539
1527,6.201675651899371
1528,6.193210126784285
1529,6.184756157435656
1530,6.176313728079419
1531,6.167882822963043
1532,6.159463426355497
1533,6.151055522547226
1534,6.142659095850118
1535,6.134274130597476
1536,6.125900611143989
1537,6.117538521865702
1538,6.109187847159988
1539,6.100848571445517
1540,6.092520679162228
1541,6.084204154771303
1542,6.075898982755131
1543,6.067605147617287
1544,6.059322633882495
1545,6.051051426096607
1546,6.042791508826569
1547,6.034542866660393
1548,6.026305484207131
1549,6.018079346096843
1550,6.0098644369805685
1551,6.001660741530301
1552,5.993468244438956
1553,5.985286930420345
1554,5.977116784209143
1555,5.968957790560865
1556,5.960809934251836
1557,5.95267320007916
1558,5.944547572860695
1559,5.936433037435021
1560,5.928329578661417
1561,5.920237181419827
1562,5.912155830610836
1563,5.904085511155641
1564,5.896026207996019
1565,5.887977906094305
1566,5.8799405904333595
1567,5.871914246016543
1568,5.863898857867687
1569,5.8558944110310645
1570,5.847900890571365
1571,5.839918281573666
1572,5.831946569143402
1573,5.823985738406341
1574,5.8160357745085545
1575,5.80809666261639
1576,5.800168387916444
1577,5.792250935615533
1578,5.784344290940667
1579,5.776448439139023
1580,5.768563365477914
1581,5.760689055244765
1582,5.7528254937470855
1583,5.744972666312438
1584,5.737130558288414
1585,5.729299155042609
1586,5.721478441962589
1587,5.713668404455867
1588,5.705869027949877
1589,5.698080297891944
1590,5.690302199749258
1591,5.682534719008847
1592,5.674777841177549
1593,5.667031551781987
1594,5.65929583636854
1595,5.651570680503317
1596,5.64385606977213
1597,5.636151989780466
1598,5.628458426153463
1599,5.620775364535878
1600,5.613102790592066
1601,5.605440690005951
1602,5.597789048480997
1603,5.590147851740184
1604,5.582517085525983
1605,5.574896735600324
1606,5.567286787744573
1607,5.559687227759506
1608,5.552098041465281
1609,5.544519214701413
1610,5.536950733326745
1611,5.529392583219424
1612,5.521844750276875
1613,5.514307220415771
1614,5.50677997957201
1615,5.49926301370069
1616,5.491756308776081
1617,5.484259850791594
1618,5.4767736257597655
1619,5.469297619712221
1620,5.461831818699656
1621,5.454376208791805
1622,5.44693077607742
1623,5.439495506664242
1624,5.432070386678975
1625,5.42465540226726
1626,5.417250539593651
1627,5.409855784841587
1628,5.402471124213367
1629,5.3950965439301255
1630,5.387732030231805
1631,5.3803775693771305
1632,5.373033147643586
1633,5.365698751327384
1634,5.358374366743448
1635,5.351059980225377
1636,5.343755578125429
1637,5.33646114681449
1638,5.329176672682051
1639,5.321902142136181
1640,5.314637541603503
1641,5.307382857529168
1642,5.300138076376831
1643,5.2929031846286225
1644,5.285678168785127
1645,5.2784630153653564
1646,5.271257710906723
1647,5.264062241965018
1648,5.256876595114383
1649,5.249700756947287
1650,5.242534714074501
1651,5.235378453125072
1652,5.228231960746301
1653,5.221095223603713
1654,5.213968228381037
1655,5.206850961780178
1656,5.1997434105211955
1657,5.192645561342275
1658,5.185557400999703
1659,5.178478916267848
1660,5.171410093939131
1661,5.164350920824
1662,5.157301383750909
1663,5.15026146956629
1664,5.143231165134532
1665,5.1362104573379535
1666,5.129199333076779
1667,5.122197779269117
1668,5.115205782850929
1669,5.108223330776014
1670,5.101250410015976
1671,5.0942870075602045
1672,5.08733311041585
1673,5.080388705607797
1674,5.073453780178643
1675,5.066528321188672
1676,5.059612315715832
1677,5.052705750855709
1678,5.045808613721504
1679,5.03892089144401
1680,5.032042571171587
1681,5.025173640070137
1682,5.018314085323082
1683,5.011463894131339
1684,5.004623053713294
1685,4.9977915513047835
1686,4.990969374159067
1687,4.984156509546803
1688,4.977352944756024
1689,4.97055866709212
1690,4.963773663877805
1691,4.9569979224531
1692,4.9502314301753065
1693,4.943474174418985
1694,4.936726142575929
1695,4.929987322055143
1696,4.923257700282819
1697,4.9165372647023124
1698,4.909826002774119
1699,4.903123901975853
1700,4.896430949802219
1701,4.889747133764994
1702,4.883072441393001
1703,4.876406860232087
1704,4.8697503778451
1705,4.863102981811864
1706,4.856464659729159
1707,4.8498353992106935
1708,4.843215187887085
1709,4.836604013405836
1710,4.830001863431309
1711,4.823408725644707
1712,4.816824587744047
1713,4.81024943744414
1714,4.803683262476567
1715,4.797126050589654
1716,4.790577789548452
1717,4.784038467134715
1718,4.777508071146872
1719,4.770986589400009
1720,4.764474009725848
1721,4.757970319972715
1722,4.751475508005529
1723,4.744989561705771
1724,4.738512468971465
1725,4.732044217717155
1726,4.72558479587388
1727,4.719134191389157
1728,4.712692392226954
1729,4.706259386367666
1730,4.699835161808099
1731,4.69341970656144
1732,4.687013008657242
1733,4.680615056141398
1734,4.674225837076115
1735,4.667845339539899
1736,4.661473551627529
1737,4.655110461450034
1738,4.648756057134673
1739,4.642410326824909
1740,4.636073258680393
1741,4.6297448408769375
1742,4.623425061606494
1743,4.617113909077135
1744,4.6108113715130274
1745,4.6045174371544135
1746,4.598232094257588
1747,4.5919553310948755
1748,4.58568713595461
1749,4.579427497141113
1750,4.57317640297467
1751,4.566933841791509
1752,4.560699801943781
1753,4.5544742717995375
1754,4.548257239742705
1755,4.5420486941730704
1756,4.535848623506252
1757,4.529657016173681
1758,4.523473860622585
1759,4.517299145315955
1760,4.511132858732536
1761,4.504974989366795
1762,4.498825525728909
1763,4.492684456344737
1764,4.486551769755799
1765,4.48042745451926
1766,4.474311499207902
1767,4.468203892410107
1768,4.462104622729833
1769,4.456013678786595
1770,4.449931049215444
1771,4.443856722666941
1772,4.437790687807143
1773,4.431732933317577
1774,4.42568344789522
1775,4.419642220252477
1776,4.4136092391171635
1777,4.40758449323248
1778,4.401567971356993
1779,4.395559662264616
1780,4.389559554744584
1781,4.383567637601437
1782,4.377583899654995
1783,4.371608329740343
1784,4.365640916707802
1785,4.3596816494229165
1786,4.3537305167664275
1787,4.347787507634256
1788,4.3418526109374795
1789,4.335925815602313
1790,4.3300071105700875
1791,4.324096484797228
1792,4.318193927255236
1793,4.312299426930667
1794,4.306412972825111
1795,4.30053455395517
1796,4.294664159352438
1797,4.288801778063484
1798,4.282947399149827
1799,4.277101011687917
1800,4.271262604769118
1801,4.26543216749968
1802,4.259609689000727
1803,4.253795158408232
1804,4.247988564872998
1805,4.242189897560637
1806,4.236399145651552
1807,4.230616298340912
1808,4.224841344838639
1809,4.219074274369381
1810,4.213315076172496
1811,4.207563739502029
1812,4.201820253626696
1813,4.196084607829861
1814,4.190356791409515
1815,4.184636793678259
1816,4.178924603963283
1817,4.1732202116063455
1818,4.167523605963753
1819,4.161834776406343
1820,4.156153712319459
1821,4.150480403102938
1822,4.144814838171083
1823,4.139157006952649
1824,4.133506898890821
1825,4.1278645034431936
1826,4.122229810081752
1827,4.116602808292853
1828,4.110983487577207
1829,4.105371837449853
1830,4.099767847440145
1831,4.094171507091726
1832,4.088582805962518
1833,4.083001733624692
1834,4.077428279664655
1835,4.07186243368303
1836,4.066304185294635
1837,4.060753524128463
1838,4.055210439827666
1839,4.04967492204953
1840,4.044146960465462
1841,4.038626544760969
1842,4.033113664635634
1843,4.027608309803104
1844,4.022110469991064
1845,4.016620134941225
1846,4.011137294409297
1847,4.005661938164976
1848,4.000194055991923
1849,3.9947336376877427
1850,3.9892806730639694
1851,3.9838351519460424
1852,3.9783970641732913
1853,3.972966399598915
1854,3.967543148089962
1855,3.962127299527315
1856,3.956718843805668
1857,3.951317770833509
1858,3.945924070533102
1859,3.940537732840467
1860,3.9351587477053624
1861,3.9297871050912656
1862,3.9244227949753534
1863,3.9190658073484843
1864,3.91371613221518
1865,3.9083737595936068
1866,3.903038679515556
1867,3.8977108820264252
1868,3.892390357185202
1869,3.887077095064443
1870,3.8817710857502563
1871,3.8764723193422825
1872,3.871180785953677
1873,3.8658964757110907
1874,3.8606193787546528
1875,3.8553494852379506
1876,3.8500867853280125
1877,3.8448312692052897
1878,3.839582927063637
1879,3.834341749110295
1880,3.829107725565872
1881,3.8238808466643253
1882,3.8186611026529436
1883,3.813448483792328
1884,3.8082429803563747
1885,3.8030445826322556
1886,3.797853280920402
1887,3.792669065534485
1888,3.787491926801398
1889,3.7823218550612383
1890,3.777158840667289
1891,3.7720028739860028
1892,3.766853945396981
1893,3.761712045292958
1894,3.756577164079782
1895,3.7514492921763978
1896,3.746328420014829
1897,3.741214538040159
1898,3.736107636710515
1899,3.7310077064970493
1900,3.72591473788392
1901,3.7208287213682762
1902,3.715749647460238
1903,3.71067750668288
1904,3.705612289572213
1905,3.700553986677166
1906,3.69550258855957
1907,3.690458085794138
1908,3.685420468968451
1909,3.6803897286829366
1910,3.6753658555508535
1911,3.6703488401982742
1912,3.665338673264067
1913,3.6603353453998775
1914,3.655338847270113
1915,3.650349169551925
1916,3.6453663029351886
1917,3.64039023812249
1918,3.635420965829106
1919,3.6304584767829864
1920,3.6255027617247393
1921,3.620553811407611
1922,3.6156116165974708
1923,3.610676168072792
1924,3.6057474566246364
1925,3.6008254730566365
1926,3.5959102081849776
1927,3.591001652838382
1928,3.5860997978580897
1929,3.5812046340978445
1930,3.5763161524238742
1931,3.571434343714875
1932,3.566559198861993
1933,3.56169070876881
1934,3.5568288643513233
1935,3.5519736565379305
1936,3.547125076269413
1937,3.5422831144989173
1938,3.53744776219194
1939,3.53261901032631
1940,3.5277968498921717
1941,3.522981271891968
1942,3.5181722673404248
1943,3.513369827264532
1944,3.5085739427035287
1945,3.503784604708886
1946,3.499001804344289
1947,3.494225532685623
1948,3.4894557808209528
1949,3.4846925398505104
1950,3.4799358008866754
1951,3.475185555053959
1952,3.4704417934889884
1953,3.4657045073404897
1954,3.460973687769271
1955,3.456249325948206
1956,3.451531413062218
1957,3.4468199403082633
1958,3.442114898895315
1959,3.437416280044346
1960,3.432724074988313
1961,3.428038274972139
1962,3.4233588712527
1963,3.418685855098805
1964,3.4140192177911826
1965,3.4093589506224626
1966,3.404705044897161
1967,3.4000574919316637
1968,3.39541628305421
1969,3.3907814096048763
1970,3.3861528629355604
1971,3.3815306344099647
1972,3.376914715403581
1973,3.3723050973036734
1974,3.367701771509263
1975,3.363104729431111
1976,3.358513962491704
1977,3.353929462125237
1978,3.349351219777598
1979,3.3447792269063505
1980,3.3402134749807204
1981,3.335653955481577
1982,3.3311006599014195
1983,3.3265535797443593
1984,3.3220127065261056
1985,3.317478031773949
1986,3.312949547026746
1987,3.3084272438349016
1988,3.303911113760356
1989,3.2994011483765675
1990,3.2948973392684966
1991,3.290399678032591
1992,3.285908156276769
1993,3.2814227656204054
1994,3.276943497694314
1995,3.272470344140733
1996,3.2680032966133097
1997,3.263542346777084
1998,3.259087486308474
1999,3.254638706895259
2000,3.2501960002365653
2001,3.2457593580428497
2002,3.241328772035885
2003,3.236904233948745
2004,3.2324857355257857
2005,3.2280732685226345
2006,3.2236668247061724
2007,3.2192663958545182
2008,3.214871973757014
2009,3.2104835502142106
2010,3.2061011170378504
2011,3.2017246660508536
2012,3.197354189087302
2013,3.192989677992425
2014,3.188631124622583
2015,3.184278520845252
2016,3.1799318585390113
2017,3.1755911295935237
2018,3.171256325909525
2019,3.166927439398806
2020,3.162604461984198
2021,3.158287385599558
2022,3.1539762021897544
2023,3.14967090371065
2024,3.1453714821290886
2025,3.14107792942288
2026,3.1367902375807843
2027,3.1325083986024973
2028,3.128232404498635
2029,3.12396224729072
2030,3.1196979190111653
2031,3.11543941170326
2032,3.111186717421155
2033,3.1069398282298466
2034,3.1026987362051637
2035,3.0984634334337513
2036,3.0942339120130566
2037,3.0900101640513142
2038,3.0857921816675313
2039,3.081579956991473
2040,3.0773734821636465
2041,3.0731727493352894
2042,3.068977750668352
2043,3.064788478335484
2044,3.0606049245200198
2045,3.0564270814159635
2046,3.0522549412279756
2047,3.0480884961713564
2048,3.0439277384720334
2049,3.039772660366546
2050,3.0356232541020303
2051,3.0314795119362064
2052,3.0273414261373617
2053,3.0232089889843388
2054,3.0190821927665192
2055,3.0149610297838105
2056,3.0108454923466303
2057,3.0067355727758933
2058,3.0026312634029964
2059,2.9985325565698044
2060,2.9944394446286355
2061,2.9903519199422477
2062,2.986269974883824
2063,2.982193601836958
2064,2.9781227931956407
2065,2.9740575413642447
2066,2.9699978387575117
2067,2.965943677800537
2068,2.9618950509287556
2069,2.9578519505879295
2070,2.953814369234132
2071,2.949782299333734
2072,2.9457557333633906
2073,2.941734663810026
2074,2.93771908317082
2075,2.9337089839531942
2076,2.9297043586747984
2077,2.9257051998634953
2078,2.9217115000573477
2079,2.917723251804604
2080,2.9137404476636846
2081,2.9097630802031684
2082,2.905791142001778
2083,2.901824625648367
2084,2.897863523741904
2085,2.893907828891462
2086,2.8899575337162022
2087,2.8860126308453604
2088,2.882073112918235
2089,2.8781389725841704
2090,2.8742102025025464
2091,2.870286795342762
2092,2.8663687437842236
2093,2.86245604051633
2094,2.8585486782384595
2095,2.8546466496599554
2096,2.850749947500114
2097,2.846858564488169
2098,2.8429724933632805
2099,2.839091726874518
2100,2.8352162577808504
2101,2.8313460788511295
2102,2.827481182864079
2103,2.8236215626082797
2104,2.819767210882156
2105,2.8159181204939623
2106,2.8120742842617714
2107,2.8082356950134586
2108,2.804402345586689
2109,2.800574228828906
2110,2.796751337597316
2111,2.7929336647588743
2112,2.789121203190275
2113,2.7853139457779346
2114,2.78151188541798
2115,2.7777150150162355
2116,2.7739233274882094
2117,2.7701368157590798
2118,2.7663554727636828
2119,2.762579291446499
2120,2.7588082647616394
2121,2.755042385672833
2122,2.7512816471534145
2123,2.747526042186309
2124,2.74377556376402
2125,2.7400302048886185
2126,2.7362899585717257
2127,2.732554817834504
2128,2.7288247757076407
2129,2.725099825231337
2130,2.7213799594552954
2131,2.7176651714387043
2132,2.7139554542502276
2133,2.7102508009679904
2134,2.7065512046795663
2135,2.702856658481965
2136,2.699167155481619
2137,2.69548268879437
2138,2.6918032515454584
2139,2.6881288368695073
2140,2.6844594379105122
2141,2.6807950478218268
2142,2.6771356597661513
2143,2.673481266915519
2144,2.6698318624512827
2145,2.6661874395641045
2146,2.6625479914539403
2147,2.6589135113300286
2148,2.6552839924108778
2149,2.651659427924253
2150,2.648039811107164
2151,2.644425135205852
2152,2.640815393475777
2153,2.6372105791816067
2154,2.6336106855972017
2155,2.630015706005605
2156,2.6264256336990273
2157,2.6228404619788366
2158,2.6192601841555447
2159,2.6156847935487946
2160,2.612114283487348
2161,2.6085486473090733
2162,2.6049878783609333
2163,2.601431969998972
2164,2.5978809155883034
2165,2.5943347085030974
2166,2.590793342126569
2167,2.587256809850965
2168,2.5837251050775523
2169,2.5801982212166052
2170,2.5766761516873933
2171,2.573158889918169
2172,2.5696464293461565
2173,2.5661387634175363
2174,2.5626358855874365
2175,2.5591377893199194
2176,2.5556444680879684
2177,2.552155915373477
2178,2.548672124667236
2179,2.545193089468921
2180,2.5417188032870817
2181,2.5382492596391284
2182,2.5347844520513205
2183,2.5313243740587543
2184,2.527869019205351
2185,2.5244183810438443
2186,2.520972453135769
2187,2.5175312290514484
2188,2.5140947023699827
2189,2.5106628666792368
2190,2.5072357155758285
2191,2.5038132426651165
2192,2.500395441561188
2193,2.4969823058868483
2194,2.4935738292736063
2195,2.4901700053616653
2196,2.4867708277999094
2197,2.483376290245893
2198,2.4799863863658267
2199,2.476601109834568
2200,2.473220454335609
2201,2.469844413561063
2202,2.4664729812116537
2203,2.4631061509967047
2204,2.459743916634126
2205,2.4563862718504024
2206,2.4530332103805828
2207,2.449684725968268
2208,2.4463408123655994
2209,2.4430014633332457
2210,2.439666672640394
2211,2.4363364340647355
2212,2.433010741392456
2213,2.4296895884182237
2214,2.426372968945176
2215,2.4230608767849096
2216,2.419753305757469
2217,2.416450249691335
2218,2.413151702423412
2219,2.409857657799017
2220,2.40656810967187
2221,2.403283051904079
2222,2.4000024783661313
2223,2.3967263829368814
2224,2.3934547595035394
2225,2.390187601961659
2226,2.386924904215127
2227,2.383666660176152
2228,2.380412863765252
2229,2.3771635089112446
2230,2.3739185895512342
2231,2.370678099630601
2232,2.3674420331029906
2233,2.364210383930302
2234,2.3609831460826762
2235,2.3577603135384853
2236,2.354541880284321
2237,2.351327840314984
2238,2.3481181876334722
2239,2.3449129162509688
2240,2.341712020186833
2241,2.338515493468587
2242,2.3353233301319065
2243,2.3321355242206083
2244,2.3289520697866397
2245,2.3257729608900672
2246,2.3225981915990657
2247,2.319427755989907
2248,2.316261648146949
2249,2.313099862162625
2250,2.3099423921374322
2251,2.306789232179921
2252,2.3036403764066833
2253,2.300495818942343
2254,2.2973555539195436
2255,2.2942195754789374
2256,2.2910878777691757
2257,2.287960454946896
2258,2.284837301176714
2259,2.2817184106312087
2260,2.278603777490916
2261,2.2754933959443138
2262,2.272387260187814
2263,2.26928536442575
2264,2.266187702870367
2265,2.263094269741811
2266,2.260005059268116
2267,2.2569200656851964
2268,2.2538392832368355
2269,2.2507627061746724
2270,2.247690328758194
2271,2.2446221452547226
2272,2.241558149939406
2273,2.238498337095207
2274,2.235442701012892
2275,2.232391235991021
2276,2.2293439363359364
2277,2.2263007963617527
2278,2.223261810390346
2279,2.2202269727513433
2280,2.2171962777821115
2281,2.2141697198277477
2282,2.211147293241068
2283,2.208128992382597
2284,2.2051148116205574
2285,2.2021047453308595
2286,2.199098787897091
2287,2.1960969337105056
2288,2.193099177170014
2289,2.190105512682172
2290,2.18711593466117
2291,2.1841304375288253
2292,2.1811490157145674
2293,2.1781716636554314
2294,2.175198375796045
2295,2.17222914658862
2296,2.169263970492941
2297,2.166302841976355
2298,2.1633457555137605
2299,2.1603927055875993
2300,2.1574436866878446
2301,2.1544986933119903
2302,2.151557719965042
2303,2.1486207611595067
2304,2.145687811415381
2305,2.1427588652601415
2306,2.139833917228737
2307,2.1369129618635743
2308,2.1339959937145117
2309,2.1310830073388454
2310,2.1281739973013027
2311,2.125268958174029
2312,2.12236788453658
2313,2.11947077097591
2314,2.116577612086362
2315,2.1136884024696583
2316,2.11080313673489
2317,2.1079218094985066
2318,2.1050444153843073
2319,2.1021709490234297
2320,2.0993014050543395
2321,2.0964357781228213
2322,2.093574062881969
2323,2.0907162539921744
2324,2.0878623461211188
2325,2.085012333943762
2326,2.0821662121423326
2327,2.079323975406318
2328,2.0764856184324554
2329,2.0736511359247203
2330,2.070820522594318
2331,2.067993773159673
2332,2.0651708823464197
2333,2.062351844887391
2334,2.059536655522612
2335,2.056725308999285
2336,2.053917800071785
2337,2.0511141235016463
2338,2.048314274057554
2339,2.0455182465153343
2340,2.0427260356579446
2341,2.039937636275464
2342,2.0371530431650826
2343,2.034372251131093
2344,2.0315952549848806
2345,2.0288220495449125
2346,2.02605262963673
2347,2.023286990092936
2348,2.0205251257531893
2349,2.0177670314641905
2350,2.015012702079676
2351,2.0122621324604073
2352,2.0095153174741602
2353,2.006772251995717
2354,2.004032930906855
2355,2.00129734909634
2356,1.9985655014599126
2357,1.9958373829002825
2358,1.9931129883271166
2359,1.9903923126570306
2360,1.9876753508135792
2361,1.9849620977272466
2362,1.9822525483354372
2363,1.9795466975824656
2364,1.9768445404195483
2365,1.974146071804793
2366,1.9714512867031901
2367,1.9687601800866028
2368,1.966072746933758
2369,1.9633889822302368
2370,1.9607088809684654
2371,1.958032438147705
2372,1.9553596487740434
2373,1.9526905078603853
2374,1.9500250104264427
2375,1.9473631514987262
2376,1.9447049261105351
2377,1.9420503293019487
2378,1.9393993561198166
2379,1.9367520016177497
2380,1.934108260856111
2381,1.9314681289020064
2382,1.928831600829275
2383,1.9261986717184805
2384,1.9235693366569018
2385,1.920943590738524
2386,1.9183214290640287
2387,1.915702846740786
2388,1.9130878388828436
2389,1.9104764006109198
2390,1.9078685270523925
2391,1.9052642133412914
2392,1.902663454618288
2393,1.9000662460306872
2394,1.8974725827324181
2395,1.894882459884025
2396,1.8922958726526578
2397,1.8897128162120636
2398,1.8871332857425778
2399,1.8845572764311145
2400,1.8819847834711578
2401,1.8794158020627532
2402,1.8768503274124981
2403,1.8742883547335332
2404,1.8717298792455332
2405,1.8691748961746986
2406,1.8666234007537459
2407,1.8640753882218992
2408,1.8615308538248814
2409,1.8589897928149048
2410,1.8564522004506632
2411,1.8539180719973218
2412,1.8513874027265098
2413,1.84886018791631
2414,1.8463364228512513
2415,1.8438161028222995
2416,1.841299223126848
2417,1.8387857790687094
2418,1.8362757659581073
2419,1.8337691791116666
2420,1.8312660138524055
2421,1.828766265509726
2422,1.8262699294194062
2423,1.8237770009235905
2424,1.821287475370782
2425,1.8188013481158325
2426,1.8163186145199355
2427,1.813839269950616
2428,1.811363309781723
2429,1.80889072939342
2430,1.8064215241721768
2431,1.8039556895107611
2432,1.8014932208082293
2433,1.7990341134699184
2434,1.7965783629074374
2435,1.7941259645386587
2436,1.791676913787709
2437,1.789231206084962
2438,1.7867888368670284
2439,1.7843498015767483
2440,1.7819140956631827
2441,1.7794817145816049
2442,1.7770526537934914
2443,1.7746269087665145
2444,1.772204474974533
2445,1.769785347897584
2446,1.7673695230218749
2447,1.7649569958397742
2448,1.7625477618498038
2449,1.7601418165566298
2450,1.7577391554710553
2451,1.755339774110011
2452,1.7529436679965469
2453,1.7505508326598245
2454,1.748161263635108
2455,1.7457749564637566
2456,1.743391906693215
2457,1.7410121098770064
2458,1.738635561574723
2459,1.7362622573520192
2460,1.7338921927806017
2461,1.7315253634382222
2462,1.729161764908669
2463,1.726801392781759
2464,1.7244442426533284
2465,1.7220903101252258
2466,1.7197395908053035
2467,1.717392080307409
2468,1.7150477742513772
2469,1.712706668263022
2470,1.7103687579741287
2471,1.7080340390224444
2472,1.7057025070516716
2473,1.7033741577114592
2474,1.7010489866573943
2475,1.6987269895509947
2476,1.6964081620596998
2477,1.6940924998568636
2478,1.6917799986217459
2479,1.6894706540395044
2480,1.687164461801187
2481,1.6848614176037233
2482,1.6825615171499169
2483,1.680264756148437
2484,1.6779711303138107
2485,1.6756806353664153
2486,1.6733932670324694
2487,1.6711090210440258
2488,1.6688278931389633
2489,1.6665498790609783
2490,1.6642749745595773
2491,1.6620031753900693
2492,1.659734477313557
2493,1.6574688760969294
2494,1.6552063675128543
2495,1.6529469473397695
2496,1.6506906113618756
2497,1.6484373553691276
2498,1.6461871751572281
2499,1.643940066527618
2500,1.6416960252874697
2501,1.639455047249679
2502,1.6372171282328571
2503,1.6349822640613232
2504,1.6327504505650963
2505,1.6305216835798875
2506,1.6282959589470924
2507,1.6260732725137834
2508,1.6238536201327016
2509,1.6216369976622493
2510,1.6194234009664825
2511,1.6172128259151024
2512,1.6150052683834488
2513,1.6128007242524913
2514,1.6105991894088225
2515,1.6084006597446499
2516,1.606205131157788
2517,1.6040125995516517
2518,1.6018230608352468
2519,1.5996365109231643
2520,1.5974529457355715
2521,1.5952723611982051
2522,1.5930947532423634
2523,1.5909201178048982
2524,1.5887484508282081
2525,1.5865797482602302
2526,1.584414006054433
2527,1.5822512201698085
2528,1.5800913865708648
2529,1.577934501227619
2530,1.5757805601155888
2531,1.5736295592157856
2532,1.571481494514707
2533,1.5693363620043295
2534,1.5671941576820998
2535,1.565054877550929
2536,1.5629185176191842
2537,1.5607850739006812
2538,1.558654542414677
2539,1.5565269191858624
2540,1.5544022002443552
2541,1.5522803816256914
2542,1.5501614593708193
2543,1.5480454295260913
2544,1.5459322881432565
2545,1.5438220312794537
2546,1.5417146549972038
2547,1.5396101553644026
2548,1.537508528454313
2549,1.5354097703455587
2550,1.5333138771221155
2551,1.5312208448733051
2552,1.5291306696937876
2553,1.5270433476835539
2554,1.5249588749479182
2555,1.5228772475975114
2556,1.5207984617482737
2557,1.518722513521447
2558,1.516649399043568
2559,1.5145791144464607
2560,1.5125116558672291
2561,1.5104470194482504
2562,1.508385201337168
2563,1.506326197686883
2564,1.5042700046555488
2565,1.5022166184065626
2566,1.500166035108559
2567,1.4981182509354023
2568,1.4960732620661799
2569,1.4940310646851944
2570,1.4919916549819576
2571,1.4899550291511823
2572,1.487921183392776
2573,1.485890113911833
2574,1.4838618169186282
2575,1.4818362886286096
2576,1.4798135252623912
2577,1.4777935230457457
2578,1.4757762782095982
2579,1.4737617869900186
2580,1.4717500456282147
2581,1.469741050370525
2582,1.4677347974684123
2583,1.465731283178456
2584,1.4637305037623454
2585,1.461732455486873
2586,1.4597371346239267
